PersonId,MetricDate,Language,Model,Usage count by language and model,PeopleHistoricalId
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-05,others,claude-sonnet-5,1,010192dd-4009-3a52-699c-6d68d9dfbb991783209600
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-12,python,gpt-5.6-terra,5,010192dd-4009-3a52-699c-6d68d9dfbb991783814400
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-12,python,gpt-5.3-codex,4,010192dd-4009-3a52-699c-6d68d9dfbb991783814400
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-12,typescript,gpt-5.6-terra,3,010192dd-4009-3a52-699c-6d68d9dfbb991783814400
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-12,typescript,gpt-5.3-codex,1,010192dd-4009-3a52-699c-6d68d9dfbb991783814400
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-12,others,auto,3,010192dd-4009-3a52-699c-6d68d9dfbb991783814400
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-12,others,gpt-5.6-terra,1,010192dd-4009-3a52-699c-6d68d9dfbb991783814400
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-12,others,gpt-5.3-codex,1,010192dd-4009-3a52-699c-6d68d9dfbb991783814400
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-19,python,gpt-5.6-terra,9,010192dd-4009-3a52-699c-6d68d9dfbb991784419200
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-19,python,gpt-5.3-codex,6,010192dd-4009-3a52-699c-6d68d9dfbb991784419200
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-19,typescript,gpt-5.6-terra,4,010192dd-4009-3a52-699c-6d68d9dfbb991784419200
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-19,typescript,gpt-5.3-codex,2,010192dd-4009-3a52-699c-6d68d9dfbb991784419200
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-19,others,gpt-5.6-terra,9,010192dd-4009-3a52-699c-6d68d9dfbb991784419200
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-19,others,gpt-5.3-codex,1,010192dd-4009-3a52-699c-6d68d9dfbb991784419200
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-19,others,claude-sonnet-5,2,010192dd-4009-3a52-699c-6d68d9dfbb991784419200
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-26,python,gpt-5.6-terra,16,010192dd-4009-3a52-699c-6d68d9dfbb991785024000
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-07-26,typescript,gpt-5.6-terra,7,010192dd-4009-3a52-699c-6d68d9dfbb991785024000
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-02,python,claude-sonnet-5,5,010192dd-4009-3a52-699c-6d68d9dfbb991785628800
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-02,python,gpt-5.3-codex,3,010192dd-4009-3a52-699c-6d68d9dfbb991785628800
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-02,python,gpt-5.6-sol,3,010192dd-4009-3a52-699c-6d68d9dfbb991785628800
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-02,typescript,claude-sonnet-5,2,010192dd-4009-3a52-699c-6d68d9dfbb991785628800
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-02,typescript,gpt-5.3-codex,2,010192dd-4009-3a52-699c-6d68d9dfbb991785628800
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-02,others,claude-sonnet-5,4,010192dd-4009-3a52-699c-6d68d9dfbb991785628800
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-02,others,gpt-5.3-codex,3,010192dd-4009-3a52-699c-6d68d9dfbb991785628800
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-02,others,gpt-5.6-sol,2,010192dd-4009-3a52-699c-6d68d9dfbb991785628800
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-09,python,claude-sonnet-5,12,010192dd-4009-3a52-699c-6d68d9dfbb991786233600
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-09,typescript,claude-sonnet-5,5,010192dd-4009-3a52-699c-6d68d9dfbb991786233600
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-09,others,claude-sonnet-5,1,010192dd-4009-3a52-699c-6d68d9dfbb991786233600
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-09,others,gpt-5.3-codex,2,010192dd-4009-3a52-699c-6d68d9dfbb991786233600
010192dd-4009-3a52-699c-6d68d9dfbb99,2026-08-09,others,gpt-5.6-sol,1,010192dd-4009-3a52-699c-6d68d9dfbb991786233600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-15,python,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681771113600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-15,python,claude-4.5-sonnet,2,00dfc22f-fc31-3335-09d9-51c85bd806681771113600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-15,python,gpt-5.6-terra,1,00dfc22f-fc31-3335-09d9-51c85bd806681771113600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-15,javascript,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681771113600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-15,others,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681771113600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-15,others,claude-4.5-sonnet,2,00dfc22f-fc31-3335-09d9-51c85bd806681771113600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-22,python,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681771718400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-22,python,claude-4.5-sonnet,3,00dfc22f-fc31-3335-09d9-51c85bd806681771718400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-22,python,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681771718400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-22,javascript,gpt-5.5,5,00dfc22f-fc31-3335-09d9-51c85bd806681771718400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-02-22,others,gpt-5.5,4,00dfc22f-fc31-3335-09d9-51c85bd806681771718400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-01,python,gpt-5.5,4,00dfc22f-fc31-3335-09d9-51c85bd806681772323200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-01,python,claude-4.5-sonnet,3,00dfc22f-fc31-3335-09d9-51c85bd806681772323200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-01,python,gpt-5.6-terra,3,00dfc22f-fc31-3335-09d9-51c85bd806681772323200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-01,others,auto,2,00dfc22f-fc31-3335-09d9-51c85bd806681772323200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-01,others,claude-4.5-sonnet,1,00dfc22f-fc31-3335-09d9-51c85bd806681772323200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-01,others,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681772323200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-01,typescript,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681772323200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-01,typescript,claude-4.5-sonnet,3,00dfc22f-fc31-3335-09d9-51c85bd806681772323200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-08,python,gpt-5.5,5,00dfc22f-fc31-3335-09d9-51c85bd806681772928000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-08,python,gpt-5.6-terra,3,00dfc22f-fc31-3335-09d9-51c85bd806681772928000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-08,javascript,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681772928000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-08,javascript,gpt-5.6-terra,1,00dfc22f-fc31-3335-09d9-51c85bd806681772928000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-08,others,gpt-5.5,2,00dfc22f-fc31-3335-09d9-51c85bd806681772928000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-08,others,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681772928000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-15,python,gpt-5.5,6,00dfc22f-fc31-3335-09d9-51c85bd806681773532800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-15,python,gpt-5.6-terra,5,00dfc22f-fc31-3335-09d9-51c85bd806681773532800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-15,javascript,gpt-5.5,4,00dfc22f-fc31-3335-09d9-51c85bd806681773532800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-03-15,javascript,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681773532800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-05,python,gpt-5.5,5,00dfc22f-fc31-3335-09d9-51c85bd806681775347200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-05,python,claude-sonnet-5,4,00dfc22f-fc31-3335-09d9-51c85bd806681775347200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-05,javascript,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681775347200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-05,javascript,claude-sonnet-5,2,00dfc22f-fc31-3335-09d9-51c85bd806681775347200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-05,others,unknown,4,00dfc22f-fc31-3335-09d9-51c85bd806681775347200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-05,others,claude-sonnet-5,2,00dfc22f-fc31-3335-09d9-51c85bd806681775347200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-05,others,gpt-5.6-terra,1,00dfc22f-fc31-3335-09d9-51c85bd806681775347200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-05,others,gpt-5.5,2,00dfc22f-fc31-3335-09d9-51c85bd806681775347200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-12,python,gpt-5.5,4,00dfc22f-fc31-3335-09d9-51c85bd806681775952000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-12,python,claude-sonnet-5,2,00dfc22f-fc31-3335-09d9-51c85bd806681775952000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-12,javascript,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681775952000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-12,javascript,claude-sonnet-5,1,00dfc22f-fc31-3335-09d9-51c85bd806681775952000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-12,others,gpt-5.5,1,00dfc22f-fc31-3335-09d9-51c85bd806681775952000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-12,others,unknown,2,00dfc22f-fc31-3335-09d9-51c85bd806681775952000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-19,python,gpt-5.5,5,00dfc22f-fc31-3335-09d9-51c85bd806681776556800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-19,python,claude-sonnet-5,3,00dfc22f-fc31-3335-09d9-51c85bd806681776556800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-19,javascript,gpt-5.5,2,00dfc22f-fc31-3335-09d9-51c85bd806681776556800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-19,javascript,claude-sonnet-5,2,00dfc22f-fc31-3335-09d9-51c85bd806681776556800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-19,others,unknown,4,00dfc22f-fc31-3335-09d9-51c85bd806681776556800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-19,others,gpt-5.5,4,00dfc22f-fc31-3335-09d9-51c85bd806681776556800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-19,others,claude-sonnet-5,3,00dfc22f-fc31-3335-09d9-51c85bd806681776556800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-26,python,gpt-5.5,5,00dfc22f-fc31-3335-09d9-51c85bd806681777161600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-26,python,unknown,4,00dfc22f-fc31-3335-09d9-51c85bd806681777161600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-26,javascript,gpt-5.5,2,00dfc22f-fc31-3335-09d9-51c85bd806681777161600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-04-26,javascript,claude-sonnet-5,2,00dfc22f-fc31-3335-09d9-51c85bd806681777161600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-03,python,gpt-5.5,2,00dfc22f-fc31-3335-09d9-51c85bd806681777766400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-03,python,claude-sonnet-5,3,00dfc22f-fc31-3335-09d9-51c85bd806681777766400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-03,python,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681777766400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-03,javascript,gpt-5.5,1,00dfc22f-fc31-3335-09d9-51c85bd806681777766400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-03,javascript,claude-sonnet-5,1,00dfc22f-fc31-3335-09d9-51c85bd806681777766400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-03,javascript,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681777766400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-03,others,gpt-5.5,6,00dfc22f-fc31-3335-09d9-51c85bd806681777766400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-03,others,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681777766400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-24,python,gpt-5.5,6,00dfc22f-fc31-3335-09d9-51c85bd806681779580800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-24,python,gpt-5.6-terra,5,00dfc22f-fc31-3335-09d9-51c85bd806681779580800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-24,python,gpt-5.3-codex,4,00dfc22f-fc31-3335-09d9-51c85bd806681779580800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-24,javascript,gpt-5.5,4,00dfc22f-fc31-3335-09d9-51c85bd806681779580800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-24,javascript,gpt-5.6-terra,3,00dfc22f-fc31-3335-09d9-51c85bd806681779580800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-24,javascript,gpt-5.3-codex,2,00dfc22f-fc31-3335-09d9-51c85bd806681779580800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-31,python,gpt-5.5,7,00dfc22f-fc31-3335-09d9-51c85bd806681780185600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-31,javascript,gpt-5.5,2,00dfc22f-fc31-3335-09d9-51c85bd806681780185600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-31,javascript,gpt-5.6-terra,1,00dfc22f-fc31-3335-09d9-51c85bd806681780185600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-31,others,gpt-5.5,5,00dfc22f-fc31-3335-09d9-51c85bd806681780185600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-05-31,others,gpt-5.6-terra,1,00dfc22f-fc31-3335-09d9-51c85bd806681780185600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-07,python,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681780790400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-07,python,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681780790400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-07,python,gpt-5.3-codex,3,00dfc22f-fc31-3335-09d9-51c85bd806681780790400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-07,javascript,gpt-5.5,2,00dfc22f-fc31-3335-09d9-51c85bd806681780790400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-07,javascript,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681780790400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-14,python,gpt-5.5,5,00dfc22f-fc31-3335-09d9-51c85bd806681781395200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-14,python,gpt-5.6-terra,3,00dfc22f-fc31-3335-09d9-51c85bd806681781395200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-14,python,gpt-5.3-codex,4,00dfc22f-fc31-3335-09d9-51c85bd806681781395200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-14,javascript,gpt-5.5,4,00dfc22f-fc31-3335-09d9-51c85bd806681781395200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-14,javascript,gpt-5.6-terra,2,00dfc22f-fc31-3335-09d9-51c85bd806681781395200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-21,python,gpt-5.5,14,00dfc22f-fc31-3335-09d9-51c85bd806681782000000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-21,python,claude-sonnet-5,6,00dfc22f-fc31-3335-09d9-51c85bd806681782000000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-21,python,gpt-5.6-terra,7,00dfc22f-fc31-3335-09d9-51c85bd806681782000000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-21,javascript,gpt-5.5,9,00dfc22f-fc31-3335-09d9-51c85bd806681782000000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-21,javascript,claude-sonnet-5,5,00dfc22f-fc31-3335-09d9-51c85bd806681782000000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-21,others,gpt-5.5,16,00dfc22f-fc31-3335-09d9-51c85bd806681782000000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-21,others,claude-sonnet-5,12,00dfc22f-fc31-3335-09d9-51c85bd806681782000000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-06-21,others,unknown,9,00dfc22f-fc31-3335-09d9-51c85bd806681782000000
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-05,python,gpt-5.5,29,00dfc22f-fc31-3335-09d9-51c85bd806681783209600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-05,python,claude-sonnet-5,15,00dfc22f-fc31-3335-09d9-51c85bd806681783209600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-05,javascript,gpt-5.5,13,00dfc22f-fc31-3335-09d9-51c85bd806681783209600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-05,javascript,claude-sonnet-5,6,00dfc22f-fc31-3335-09d9-51c85bd806681783209600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-05,javascript,gpt-5.6-terra,5,00dfc22f-fc31-3335-09d9-51c85bd806681783209600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-05,others,gpt-5.5,10,00dfc22f-fc31-3335-09d9-51c85bd806681783209600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-05,others,claude-sonnet-5,5,00dfc22f-fc31-3335-09d9-51c85bd806681783209600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-05,others,gpt-5.6-terra,6,00dfc22f-fc31-3335-09d9-51c85bd806681783209600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-12,python,gpt-5.5,17,00dfc22f-fc31-3335-09d9-51c85bd806681783814400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-12,javascript,gpt-5.5,6,00dfc22f-fc31-3335-09d9-51c85bd806681783814400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-12,javascript,claude-sonnet-5,4,00dfc22f-fc31-3335-09d9-51c85bd806681783814400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-12,others,gpt-5.5,12,00dfc22f-fc31-3335-09d9-51c85bd806681783814400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-12,others,claude-sonnet-5,2,00dfc22f-fc31-3335-09d9-51c85bd806681783814400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-12,others,gpt-5.6-terra,3,00dfc22f-fc31-3335-09d9-51c85bd806681783814400
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-19,python,gpt-5.5,10,00dfc22f-fc31-3335-09d9-51c85bd806681784419200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-19,python,claude-sonnet-5,5,00dfc22f-fc31-3335-09d9-51c85bd806681784419200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-19,python,gpt-5.6-terra,4,00dfc22f-fc31-3335-09d9-51c85bd806681784419200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-19,javascript,gpt-5.5,6,00dfc22f-fc31-3335-09d9-51c85bd806681784419200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-19,javascript,claude-sonnet-5,4,00dfc22f-fc31-3335-09d9-51c85bd806681784419200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-19,others,auto,9,00dfc22f-fc31-3335-09d9-51c85bd806681784419200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-19,others,gpt-5.5,8,00dfc22f-fc31-3335-09d9-51c85bd806681784419200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-19,others,claude-sonnet-5,4,00dfc22f-fc31-3335-09d9-51c85bd806681784419200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-07-19,others,gpt-5.6-terra,4,00dfc22f-fc31-3335-09d9-51c85bd806681784419200
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-02,python,gpt-5.5,9,00dfc22f-fc31-3335-09d9-51c85bd806681785628800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-02,python,gpt-5.3-codex,8,00dfc22f-fc31-3335-09d9-51c85bd806681785628800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-02,javascript,gpt-5.5,6,00dfc22f-fc31-3335-09d9-51c85bd806681785628800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-02,javascript,gpt-5.3-codex,3,00dfc22f-fc31-3335-09d9-51c85bd806681785628800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-02,others,gpt-5.5,3,00dfc22f-fc31-3335-09d9-51c85bd806681785628800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-02,others,gpt-5.3-codex,3,00dfc22f-fc31-3335-09d9-51c85bd806681785628800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-02,others,claude-sonnet-5,2,00dfc22f-fc31-3335-09d9-51c85bd806681785628800
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-09,python,gpt-5.5,28,00dfc22f-fc31-3335-09d9-51c85bd806681786233600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-09,javascript,gpt-5.5,6,00dfc22f-fc31-3335-09d9-51c85bd806681786233600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-09,javascript,gpt-5.3-codex,5,00dfc22f-fc31-3335-09d9-51c85bd806681786233600
00dfc22f-fc31-3335-09d9-51c85bd80668,2026-08-09,javascript,claude-sonnet-5,4,00dfc22f-fc31-3335-09d9-51c85bd806681786233600
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-15,typescript,gpt-5.5,5,194290ec-82fc-3974-8483-39d51f8925ea1771113600
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-15,typescript,claude-4.6-sonnet,3,194290ec-82fc-3974-8483-39d51f8925ea1771113600
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-15,csharp,gpt-5.5,5,194290ec-82fc-3974-8483-39d51f8925ea1771113600
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-15,csharp,claude-4.6-sonnet,3,194290ec-82fc-3974-8483-39d51f8925ea1771113600
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-15,others,gpt-5.5,8,194290ec-82fc-3974-8483-39d51f8925ea1771113600
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-15,others,claude-4.6-sonnet,5,194290ec-82fc-3974-8483-39d51f8925ea1771113600
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-15,others,claude-sonnet-5,2,194290ec-82fc-3974-8483-39d51f8925ea1771113600
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-22,typescript,gpt-5.5,12,194290ec-82fc-3974-8483-39d51f8925ea1771718400
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-22,typescript,claude-4.6-sonnet,7,194290ec-82fc-3974-8483-39d51f8925ea1771718400
194290ec-82fc-3974-8483-39d51f8925ea,2026-02-22,csharp,gpt-5.5,17,194290ec-82fc-3974-8483-39d51f8925ea1771718400
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-15,typescript,gpt-5.5,4,194290ec-82fc-3974-8483-39d51f8925ea1773532800
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-15,typescript,claude-sonnet-5,3,194290ec-82fc-3974-8483-39d51f8925ea1773532800
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-15,csharp,gpt-5.5,7,194290ec-82fc-3974-8483-39d51f8925ea1773532800
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-15,others,gpt-5.5,7,194290ec-82fc-3974-8483-39d51f8925ea1773532800
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-15,others,claude-sonnet-5,2,194290ec-82fc-3974-8483-39d51f8925ea1773532800
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-22,typescript,gpt-5.5,5,194290ec-82fc-3974-8483-39d51f8925ea1774137600
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-22,typescript,claude-sonnet-5,4,194290ec-82fc-3974-8483-39d51f8925ea1774137600
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-22,typescript,claude-4.6-sonnet,3,194290ec-82fc-3974-8483-39d51f8925ea1774137600
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-22,csharp,gpt-5.5,11,194290ec-82fc-3974-8483-39d51f8925ea1774137600
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-29,typescript,gpt-5.5,10,194290ec-82fc-3974-8483-39d51f8925ea1774742400
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-29,typescript,gpt-5.4,6,194290ec-82fc-3974-8483-39d51f8925ea1774742400
194290ec-82fc-3974-8483-39d51f8925ea,2026-03-29,csharp,gpt-5.5,16,194290ec-82fc-3974-8483-39d51f8925ea1774742400
194290ec-82fc-3974-8483-39d51f8925ea,2026-04-05,typescript,gpt-5.5,9,194290ec-82fc-3974-8483-39d51f8925ea1775347200
194290ec-82fc-3974-8483-39d51f8925ea,2026-04-05,csharp,gpt-5.5,4,194290ec-82fc-3974-8483-39d51f8925ea1775347200
194290ec-82fc-3974-8483-39d51f8925ea,2026-04-05,csharp,gpt-5.4,2,194290ec-82fc-3974-8483-39d51f8925ea1775347200
194290ec-82fc-3974-8483-39d51f8925ea,2026-04-05,csharp,gpt-5.6-terra,2,194290ec-82fc-3974-8483-39d51f8925ea1775347200
194290ec-82fc-3974-8483-39d51f8925ea,2026-04-05,others,gpt-5.5,3,194290ec-82fc-3974-8483-39d51f8925ea1775347200
194290ec-82fc-3974-8483-39d51f8925ea,2026-04-05,others,gpt-5.4,1,194290ec-82fc-3974-8483-39d51f8925ea1775347200
194290ec-82fc-3974-8483-39d51f8925ea,2026-04-05,others,gpt-5.6-terra,2,194290ec-82fc-3974-8483-39d51f8925ea1775347200
