PersonId,MetricDate,Model,Feature,Usage count by model and feature,PeopleHistoricalId
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-04-05,gpt-5.5,chat_panel_ask_mode,5,23a3fb4d-7df9-3b38-b046-86f8e876cee01775347200
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-04-19,gpt-5.5,code_completion,17,23a3fb4d-7df9-3b38-b046-86f8e876cee01776556800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-04-19,gpt-5.5,chat_inline,3,23a3fb4d-7df9-3b38-b046-86f8e876cee01776556800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-04-19,gpt-5.5,chat_panel_ask_mode,5,23a3fb4d-7df9-3b38-b046-86f8e876cee01776556800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-04-19,gpt-5.5,chat_panel_unknown_mode,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01776556800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-04-19,gpt-5.5,others,2,23a3fb4d-7df9-3b38-b046-86f8e876cee01776556800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-03,auto,code_completion,21,23a3fb4d-7df9-3b38-b046-86f8e876cee01777766400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-03,gpt-5.5,chat_inline,4,23a3fb4d-7df9-3b38-b046-86f8e876cee01777766400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-03,gpt-5.5,chat_panel_ask_mode,5,23a3fb4d-7df9-3b38-b046-86f8e876cee01777766400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-03,gpt-5.3-codex,chat_panel_ask_mode,2,23a3fb4d-7df9-3b38-b046-86f8e876cee01777766400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-03,gpt-5.5,chat_panel_unknown_mode,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01777766400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-03,gpt-5.3-codex,chat_panel_unknown_mode,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01777766400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-03,gpt-5.5,others,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01777766400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-17,gpt-5.3-codex,code_completion,18,23a3fb4d-7df9-3b38-b046-86f8e876cee01778976000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-17,gpt-5.3-codex,chat_inline,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01778976000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-17,claude-sonnet-5,chat_inline,2,23a3fb4d-7df9-3b38-b046-86f8e876cee01778976000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-17,gpt-5.3-codex,chat_panel_ask_mode,6,23a3fb4d-7df9-3b38-b046-86f8e876cee01778976000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-05-17,claude-sonnet-5,chat_panel_unknown_mode,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01778976000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-07,gpt-5.3-codex,code_completion,5,23a3fb4d-7df9-3b38-b046-86f8e876cee01780790400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-07,claude-4.6-sonnet,code_completion,8,23a3fb4d-7df9-3b38-b046-86f8e876cee01780790400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-07,gpt-5.3-codex,chat_inline,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01780790400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-07,claude-4.6-sonnet,chat_inline,2,23a3fb4d-7df9-3b38-b046-86f8e876cee01780790400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-07,gpt-5.3-codex,chat_panel_ask_mode,2,23a3fb4d-7df9-3b38-b046-86f8e876cee01780790400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-07,claude-4.6-sonnet,chat_panel_ask_mode,2,23a3fb4d-7df9-3b38-b046-86f8e876cee01780790400
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.3-codex,code_completion,36,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.6-terra,code_completion,32,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.3-codex,chat_inline,11,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.6-terra,chat_inline,10,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.3-codex,chat_panel_ask_mode,17,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.6-terra,chat_panel_ask_mode,16,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,unknown,chat_panel_edit_mode,5,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.6-terra,chat_panel_edit_mode,9,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.3-codex,chat_panel_unknown_mode,2,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.6-terra,chat_panel_unknown_mode,3,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.3-codex,agent_edit,2,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.6-terra,agent_edit,3,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.3-codex,others,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-06-28,gpt-5.6-terra,others,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01782604800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.3-codex,code_completion,15,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.6-terra,code_completion,24,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.3-codex,chat_inline,7,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.6-terra,chat_inline,5,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.3-codex,chat_panel_ask_mode,18,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.3-codex,chat_panel_edit_mode,3,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.6-terra,chat_panel_edit_mode,4,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,unknown,chat_panel_unknown_mode,3,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.3-codex,agent_edit,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.6-terra,agent_edit,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-07-26,gpt-5.3-codex,others,3,23a3fb4d-7df9-3b38-b046-86f8e876cee01785024000
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-08-02,gpt-5.6-terra,code_completion,46,23a3fb4d-7df9-3b38-b046-86f8e876cee01785628800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-08-02,gpt-5.6-terra,chat_inline,15,23a3fb4d-7df9-3b38-b046-86f8e876cee01785628800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-08-02,gpt-5.6-terra,chat_panel_ask_mode,17,23a3fb4d-7df9-3b38-b046-86f8e876cee01785628800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-08-02,gpt-5.3-codex,chat_panel_ask_mode,6,23a3fb4d-7df9-3b38-b046-86f8e876cee01785628800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-08-02,gpt-5.6-terra,chat_panel_edit_mode,9,23a3fb4d-7df9-3b38-b046-86f8e876cee01785628800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-08-02,unknown,chat_panel_unknown_mode,2,23a3fb4d-7df9-3b38-b046-86f8e876cee01785628800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-08-02,gpt-5.6-terra,chat_panel_unknown_mode,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01785628800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-08-02,gpt-5.6-terra,agent_edit,4,23a3fb4d-7df9-3b38-b046-86f8e876cee01785628800
23a3fb4d-7df9-3b38-b046-86f8e876cee0,2026-08-02,gpt-5.6-terra,others,1,23a3fb4d-7df9-3b38-b046-86f8e876cee01785628800
12325e47-31c4-3de2-504c-30281d090fe4,2026-02-15,claude-4.5-sonnet,code_completion,22,12325e47-31c4-3de2-504c-30281d090fe41771113600
12325e47-31c4-3de2-504c-30281d090fe4,2026-02-15,claude-4.5-sonnet,chat_inline,4,12325e47-31c4-3de2-504c-30281d090fe41771113600
12325e47-31c4-3de2-504c-30281d090fe4,2026-02-15,claude-4.5-sonnet,chat_panel_ask_mode,7,12325e47-31c4-3de2-504c-30281d090fe41771113600
12325e47-31c4-3de2-504c-30281d090fe4,2026-02-15,claude-4.5-sonnet,chat_panel_unknown_mode,2,12325e47-31c4-3de2-504c-30281d090fe41771113600
12325e47-31c4-3de2-504c-30281d090fe4,2026-02-22,claude-4.5-sonnet,code_completion,20,12325e47-31c4-3de2-504c-30281d090fe41771718400
12325e47-31c4-3de2-504c-30281d090fe4,2026-02-22,claude-4.5-sonnet,chat_inline,4,12325e47-31c4-3de2-504c-30281d090fe41771718400
12325e47-31c4-3de2-504c-30281d090fe4,2026-02-22,claude-4.5-sonnet,chat_panel_ask_mode,7,12325e47-31c4-3de2-504c-30281d090fe41771718400
12325e47-31c4-3de2-504c-30281d090fe4,2026-02-22,claude-4.5-sonnet,chat_panel_unknown_mode,1,12325e47-31c4-3de2-504c-30281d090fe41771718400
12325e47-31c4-3de2-504c-30281d090fe4,2026-02-22,claude-4.5-sonnet,others,1,12325e47-31c4-3de2-504c-30281d090fe41771718400
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-01,claude-4.5-sonnet,code_completion,53,12325e47-31c4-3de2-504c-30281d090fe41772323200
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-01,claude-4.5-sonnet,chat_inline,16,12325e47-31c4-3de2-504c-30281d090fe41772323200
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-01,claude-4.5-sonnet,chat_panel_ask_mode,25,12325e47-31c4-3de2-504c-30281d090fe41772323200
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-01,claude-4.5-sonnet,chat_panel_edit_mode,11,12325e47-31c4-3de2-504c-30281d090fe41772323200
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-01,claude-4.5-sonnet,chat_panel_unknown_mode,3,12325e47-31c4-3de2-504c-30281d090fe41772323200
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-01,claude-4.5-sonnet,agent_edit,3,12325e47-31c4-3de2-504c-30281d090fe41772323200
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-01,claude-4.5-sonnet,others,4,12325e47-31c4-3de2-504c-30281d090fe41772323200
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-08,claude-4.5-sonnet,code_completion,53,12325e47-31c4-3de2-504c-30281d090fe41772928000
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-08,claude-4.5-sonnet,chat_inline,16,12325e47-31c4-3de2-504c-30281d090fe41772928000
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-08,claude-4.5-sonnet,chat_panel_ask_mode,26,12325e47-31c4-3de2-504c-30281d090fe41772928000
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-08,claude-4.5-sonnet,chat_panel_edit_mode,10,12325e47-31c4-3de2-504c-30281d090fe41772928000
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-08,claude-4.5-sonnet,chat_panel_unknown_mode,4,12325e47-31c4-3de2-504c-30281d090fe41772928000
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-08,claude-4.5-sonnet,agent_edit,3,12325e47-31c4-3de2-504c-30281d090fe41772928000
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-08,claude-4.5-sonnet,others,3,12325e47-31c4-3de2-504c-30281d090fe41772928000
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-15,claude-4.5-sonnet,code_completion,53,12325e47-31c4-3de2-504c-30281d090fe41773532800
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-15,claude-4.5-sonnet,chat_inline,16,12325e47-31c4-3de2-504c-30281d090fe41773532800
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-15,claude-4.5-sonnet,chat_panel_ask_mode,25,12325e47-31c4-3de2-504c-30281d090fe41773532800
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-15,claude-4.5-sonnet,chat_panel_edit_mode,10,12325e47-31c4-3de2-504c-30281d090fe41773532800
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-15,claude-4.5-sonnet,chat_panel_unknown_mode,4,12325e47-31c4-3de2-504c-30281d090fe41773532800
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-15,claude-4.5-sonnet,agent_edit,3,12325e47-31c4-3de2-504c-30281d090fe41773532800
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-15,claude-4.5-sonnet,others,3,12325e47-31c4-3de2-504c-30281d090fe41773532800
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-22,claude-4.5-sonnet,code_completion,35,12325e47-31c4-3de2-504c-30281d090fe41774137600
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-22,claude-4.5-sonnet,chat_inline,10,12325e47-31c4-3de2-504c-30281d090fe41774137600
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-22,claude-4.5-sonnet,chat_panel_ask_mode,16,12325e47-31c4-3de2-504c-30281d090fe41774137600
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-22,claude-4.5-sonnet,chat_panel_edit_mode,6,12325e47-31c4-3de2-504c-30281d090fe41774137600
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-22,claude-opus-4.8,chat_panel_edit_mode,1,12325e47-31c4-3de2-504c-30281d090fe41774137600
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-22,claude-4.5-sonnet,chat_panel_unknown_mode,2,12325e47-31c4-3de2-504c-30281d090fe41774137600
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-22,claude-4.5-sonnet,agent_edit,2,12325e47-31c4-3de2-504c-30281d090fe41774137600
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-22,claude-4.5-sonnet,others,3,12325e47-31c4-3de2-504c-30281d090fe41774137600
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-22,claude-opus-4.8,others,1,12325e47-31c4-3de2-504c-30281d090fe41774137600
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-29,gpt-5.5,code_completion,56,12325e47-31c4-3de2-504c-30281d090fe41774742400
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-29,gpt-5.5,chat_inline,17,12325e47-31c4-3de2-504c-30281d090fe41774742400
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-29,gpt-5.5,chat_panel_ask_mode,27,12325e47-31c4-3de2-504c-30281d090fe41774742400
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-29,gpt-5.5,chat_panel_edit_mode,11,12325e47-31c4-3de2-504c-30281d090fe41774742400
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-29,gpt-5.5,chat_panel_unknown_mode,4,12325e47-31c4-3de2-504c-30281d090fe41774742400
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-29,gpt-5.5,agent_edit,4,12325e47-31c4-3de2-504c-30281d090fe41774742400
12325e47-31c4-3de2-504c-30281d090fe4,2026-03-29,gpt-5.5,others,3,12325e47-31c4-3de2-504c-30281d090fe41774742400
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-05,gpt-5.5,code_completion,48,12325e47-31c4-3de2-504c-30281d090fe41775347200
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-05,gpt-5.5,chat_inline,14,12325e47-31c4-3de2-504c-30281d090fe41775347200
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-05,gpt-5.5,chat_panel_ask_mode,23,12325e47-31c4-3de2-504c-30281d090fe41775347200
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-05,gpt-5.5,chat_panel_edit_mode,9,12325e47-31c4-3de2-504c-30281d090fe41775347200
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-05,gpt-5.5,chat_panel_unknown_mode,3,12325e47-31c4-3de2-504c-30281d090fe41775347200
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-05,gpt-5.5,agent_edit,3,12325e47-31c4-3de2-504c-30281d090fe41775347200
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-05,gpt-5.5,others,4,12325e47-31c4-3de2-504c-30281d090fe41775347200
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-12,gpt-5.5,code_completion,33,12325e47-31c4-3de2-504c-30281d090fe41775952000
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-12,gpt-5.5,chat_inline,10,12325e47-31c4-3de2-504c-30281d090fe41775952000
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-12,gpt-5.5,chat_panel_ask_mode,16,12325e47-31c4-3de2-504c-30281d090fe41775952000
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-12,auto,chat_panel_edit_mode,2,12325e47-31c4-3de2-504c-30281d090fe41775952000
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-12,gpt-5.5,chat_panel_edit_mode,4,12325e47-31c4-3de2-504c-30281d090fe41775952000
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-12,gpt-5.5,chat_panel_unknown_mode,2,12325e47-31c4-3de2-504c-30281d090fe41775952000
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-12,gpt-5.5,agent_edit,2,12325e47-31c4-3de2-504c-30281d090fe41775952000
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-12,gpt-5.5,others,3,12325e47-31c4-3de2-504c-30281d090fe41775952000
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-26,gpt-5.5,code_completion,41,12325e47-31c4-3de2-504c-30281d090fe41777161600
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-26,gpt-5.5,chat_inline,8,12325e47-31c4-3de2-504c-30281d090fe41777161600
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-26,unknown,chat_inline,4,12325e47-31c4-3de2-504c-30281d090fe41777161600
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-26,gpt-5.5,chat_panel_ask_mode,19,12325e47-31c4-3de2-504c-30281d090fe41777161600
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-26,gpt-5.5,chat_panel_edit_mode,8,12325e47-31c4-3de2-504c-30281d090fe41777161600
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-26,gpt-5.5,chat_panel_unknown_mode,3,12325e47-31c4-3de2-504c-30281d090fe41777161600
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-26,gpt-5.5,agent_edit,2,12325e47-31c4-3de2-504c-30281d090fe41777161600
12325e47-31c4-3de2-504c-30281d090fe4,2026-04-26,gpt-5.5,others,4,12325e47-31c4-3de2-504c-30281d090fe41777161600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-03,gpt-5.5,code_completion,31,12325e47-31c4-3de2-504c-30281d090fe41777766400
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-03,gpt-5.5,chat_inline,9,12325e47-31c4-3de2-504c-30281d090fe41777766400
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-03,gpt-5.5,chat_panel_ask_mode,15,12325e47-31c4-3de2-504c-30281d090fe41777766400
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-03,gpt-5.5,chat_panel_edit_mode,6,12325e47-31c4-3de2-504c-30281d090fe41777766400
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-03,gpt-5.5,chat_panel_unknown_mode,2,12325e47-31c4-3de2-504c-30281d090fe41777766400
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-03,gpt-5.5,agent_edit,3,12325e47-31c4-3de2-504c-30281d090fe41777766400
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-03,gpt-5.5,others,2,12325e47-31c4-3de2-504c-30281d090fe41777766400
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-10,gpt-5.6-terra,code_completion,57,12325e47-31c4-3de2-504c-30281d090fe41778371200
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-10,gpt-5.6-terra,chat_inline,17,12325e47-31c4-3de2-504c-30281d090fe41778371200
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-10,gpt-5.6-terra,chat_panel_ask_mode,27,12325e47-31c4-3de2-504c-30281d090fe41778371200
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-10,gpt-5.6-terra,chat_panel_edit_mode,11,12325e47-31c4-3de2-504c-30281d090fe41778371200
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-10,gpt-5.6-terra,chat_panel_unknown_mode,3,12325e47-31c4-3de2-504c-30281d090fe41778371200
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-10,gpt-5.6-terra,agent_edit,4,12325e47-31c4-3de2-504c-30281d090fe41778371200
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-10,gpt-5.6-terra,others,4,12325e47-31c4-3de2-504c-30281d090fe41778371200
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-17,gpt-5.6-terra,code_completion,29,12325e47-31c4-3de2-504c-30281d090fe41778976000
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-17,gpt-5.6-terra,chat_inline,9,12325e47-31c4-3de2-504c-30281d090fe41778976000
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-17,gpt-5.6-terra,chat_panel_ask_mode,14,12325e47-31c4-3de2-504c-30281d090fe41778976000
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-17,gpt-5.6-terra,chat_panel_edit_mode,3,12325e47-31c4-3de2-504c-30281d090fe41778976000
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-17,unknown,chat_panel_edit_mode,2,12325e47-31c4-3de2-504c-30281d090fe41778976000
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-17,gpt-5.6-terra,chat_panel_unknown_mode,2,12325e47-31c4-3de2-504c-30281d090fe41778976000
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-17,gpt-5.6-terra,agent_edit,2,12325e47-31c4-3de2-504c-30281d090fe41778976000
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-17,gpt-5.6-terra,others,3,12325e47-31c4-3de2-504c-30281d090fe41778976000
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,code_completion,74,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,chat_inline,25,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,chat_panel_ask_mode,37,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,chat_panel_edit_mode,40,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,agent_edit,32,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,chat_panel_custom_mode,9,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,auto,chat_panel_custom_mode,3,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,chat_panel_plan_mode,10,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,chat_panel_agent_mode,13,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,copilot_app,2,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-24,gpt-5.6-terra,others,2,12325e47-31c4-3de2-504c-30281d090fe41779580800
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,code_completion,49,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,chat_inline,17,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,chat_panel_ask_mode,24,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,auto,chat_panel_edit_mode,14,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,chat_panel_edit_mode,12,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,agent_edit,21,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,chat_panel_custom_mode,9,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,chat_panel_plan_mode,5,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,auto,chat_panel_plan_mode,2,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,chat_panel_agent_mode,8,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,copilot_app,2,12325e47-31c4-3de2-504c-30281d090fe41780185600
12325e47-31c4-3de2-504c-30281d090fe4,2026-05-31,gpt-5.6-terra,others,1,12325e47-31c4-3de2-504c-30281d090fe41780185600
