PersonId,MetricDate,Agent adoption,Code completions accepted,Code completions suggested,User-initiated chat requests,PeopleHistoricalId
1fda806c-128f-3c15-5e24-64896615302d,2026-05-10,true,107,230,270,1fda806c-128f-3c15-5e24-64896615302d1778371200
1fda806c-128f-3c15-5e24-64896615302d,2026-05-17,true,141,289,332,1fda806c-128f-3c15-5e24-64896615302d1778976000
1fda806c-128f-3c15-5e24-64896615302d,2026-05-24,true,106,240,296,1fda806c-128f-3c15-5e24-64896615302d1779580800
1fda806c-128f-3c15-5e24-64896615302d,2026-05-31,true,86,208,269,1fda806c-128f-3c15-5e24-64896615302d1780185600
1fda806c-128f-3c15-5e24-64896615302d,2026-06-07,true,105,184,305,1fda806c-128f-3c15-5e24-64896615302d1780790400
1fda806c-128f-3c15-5e24-64896615302d,2026-06-14,true,64,121,206,1fda806c-128f-3c15-5e24-64896615302d1781395200
1fda806c-128f-3c15-5e24-64896615302d,2026-06-21,true,86,173,196,1fda806c-128f-3c15-5e24-64896615302d1782000000
1fda806c-128f-3c15-5e24-64896615302d,2026-06-28,true,91,209,241,1fda806c-128f-3c15-5e24-64896615302d1782604800
1fda806c-128f-3c15-5e24-64896615302d,2026-07-05,true,70,147,212,1fda806c-128f-3c15-5e24-64896615302d1783209600
1fda806c-128f-3c15-5e24-64896615302d,2026-07-12,true,72,176,244,1fda806c-128f-3c15-5e24-64896615302d1783814400
1fda806c-128f-3c15-5e24-64896615302d,2026-07-19,true,77,156,254,1fda806c-128f-3c15-5e24-64896615302d1784419200
1fda806c-128f-3c15-5e24-64896615302d,2026-07-26,true,79,169,238,1fda806c-128f-3c15-5e24-64896615302d1785024000
1fda806c-128f-3c15-5e24-64896615302d,2026-08-02,true,65,162,260,1fda806c-128f-3c15-5e24-64896615302d1785628800
1fda806c-128f-3c15-5e24-64896615302d,2026-08-09,true,88,162,233,1fda806c-128f-3c15-5e24-64896615302d1786233600
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-02-15,false,84,295,77,0ed460d9-9014-3649-4f23-fa126d63c60b1771113600
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-02-22,false,0,0,0,0ed460d9-9014-3649-4f23-fa126d63c60b1771718400
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-03-01,false,32,117,47,0ed460d9-9014-3649-4f23-fa126d63c60b1772323200
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-03-08,false,0,0,0,0ed460d9-9014-3649-4f23-fa126d63c60b1772928000
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-03-15,false,67,231,61,0ed460d9-9014-3649-4f23-fa126d63c60b1773532800
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-03-22,false,40,163,51,0ed460d9-9014-3649-4f23-fa126d63c60b1774137600
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-03-29,true,51,182,145,0ed460d9-9014-3649-4f23-fa126d63c60b1774742400
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-04-05,true,52,186,158,0ed460d9-9014-3649-4f23-fa126d63c60b1775347200
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-04-12,true,85,319,168,0ed460d9-9014-3649-4f23-fa126d63c60b1775952000
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-04-19,true,58,191,158,0ed460d9-9014-3649-4f23-fa126d63c60b1776556800
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-04-26,true,103,335,183,0ed460d9-9014-3649-4f23-fa126d63c60b1777161600
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-05-03,true,85,299,214,0ed460d9-9014-3649-4f23-fa126d63c60b1777766400
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-05-10,true,100,394,209,0ed460d9-9014-3649-4f23-fa126d63c60b1778371200
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-05-17,false,0,0,0,0ed460d9-9014-3649-4f23-fa126d63c60b1778976000
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-05-24,true,123,358,437,0ed460d9-9014-3649-4f23-fa126d63c60b1779580800
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-05-31,true,83,296,389,0ed460d9-9014-3649-4f23-fa126d63c60b1780185600
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-06-07,true,82,248,392,0ed460d9-9014-3649-4f23-fa126d63c60b1780790400
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-06-14,true,100,288,324,0ed460d9-9014-3649-4f23-fa126d63c60b1781395200
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-06-21,true,113,325,460,0ed460d9-9014-3649-4f23-fa126d63c60b1782000000
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-06-28,false,0,0,0,0ed460d9-9014-3649-4f23-fa126d63c60b1782604800
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-07-05,true,86,331,391,0ed460d9-9014-3649-4f23-fa126d63c60b1783209600
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-07-12,true,89,248,392,0ed460d9-9014-3649-4f23-fa126d63c60b1783814400
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-07-19,true,108,302,338,0ed460d9-9014-3649-4f23-fa126d63c60b1784419200
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-07-26,true,85,273,375,0ed460d9-9014-3649-4f23-fa126d63c60b1785024000
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-08-02,false,0,0,0,0ed460d9-9014-3649-4f23-fa126d63c60b1785628800
0ed460d9-9014-3649-4f23-fa126d63c60b,2026-08-09,true,74,208,356,0ed460d9-9014-3649-4f23-fa126d63c60b1786233600
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-02-15,false,83,151,56,066fd6a1-4908-31ec-f468-85cbb2e020131771113600
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-02-22,false,53,117,45,066fd6a1-4908-31ec-f468-85cbb2e020131771718400
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-03-01,false,115,205,68,066fd6a1-4908-31ec-f468-85cbb2e020131772323200
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-03-08,false,72,163,47,066fd6a1-4908-31ec-f468-85cbb2e020131772928000
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-03-15,false,189,354,104,066fd6a1-4908-31ec-f468-85cbb2e020131773532800
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-03-22,false,81,167,63,066fd6a1-4908-31ec-f468-85cbb2e020131774137600
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-03-29,false,146,371,95,066fd6a1-4908-31ec-f468-85cbb2e020131774742400
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-04-05,false,93,230,76,066fd6a1-4908-31ec-f468-85cbb2e020131775347200
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-04-12,false,0,0,0,066fd6a1-4908-31ec-f468-85cbb2e020131775952000
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-04-19,true,121,253,209,066fd6a1-4908-31ec-f468-85cbb2e020131776556800
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-04-26,true,231,399,243,066fd6a1-4908-31ec-f468-85cbb2e020131777161600
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-05-03,true,136,244,214,066fd6a1-4908-31ec-f468-85cbb2e020131777766400
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-05-10,true,135,229,164,066fd6a1-4908-31ec-f468-85cbb2e020131778371200
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-05-17,false,0,0,0,066fd6a1-4908-31ec-f468-85cbb2e020131778976000
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-05-24,true,130,249,170,066fd6a1-4908-31ec-f468-85cbb2e020131779580800
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-05-31,false,0,0,0,066fd6a1-4908-31ec-f468-85cbb2e020131780185600
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-06-07,true,157,359,269,066fd6a1-4908-31ec-f468-85cbb2e020131780790400
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-06-14,true,153,251,144,066fd6a1-4908-31ec-f468-85cbb2e020131781395200
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-06-21,true,196,438,313,066fd6a1-4908-31ec-f468-85cbb2e020131782000000
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-06-28,true,95,207,172,066fd6a1-4908-31ec-f468-85cbb2e020131782604800
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-07-05,true,132,277,148,066fd6a1-4908-31ec-f468-85cbb2e020131783209600
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-07-12,true,136,234,185,066fd6a1-4908-31ec-f468-85cbb2e020131783814400
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-07-19,false,0,0,0,066fd6a1-4908-31ec-f468-85cbb2e020131784419200
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-07-26,true,108,174,137,066fd6a1-4908-31ec-f468-85cbb2e020131785024000
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-08-02,true,135,237,140,066fd6a1-4908-31ec-f468-85cbb2e020131785628800
066fd6a1-4908-31ec-f468-85cbb2e02013,2026-08-09,true,130,231,186,066fd6a1-4908-31ec-f468-85cbb2e020131786233600
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-02-15,false,0,0,0,0e73e68c-0935-3d13-27c9-fe14941d87b61771113600
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-02-22,false,13,76,13,0e73e68c-0935-3d13-27c9-fe14941d87b61771718400
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-03-01,false,0,0,0,0e73e68c-0935-3d13-27c9-fe14941d87b61772323200
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-03-08,false,0,0,0,0e73e68c-0935-3d13-27c9-fe14941d87b61772928000
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-03-15,false,12,69,12,0e73e68c-0935-3d13-27c9-fe14941d87b61773532800
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-03-22,false,0,0,0,0e73e68c-0935-3d13-27c9-fe14941d87b61774137600
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-03-29,false,11,51,9,0e73e68c-0935-3d13-27c9-fe14941d87b61774742400
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-04-05,false,10,57,11,0e73e68c-0935-3d13-27c9-fe14941d87b61775347200
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-04-12,false,16,69,15,0e73e68c-0935-3d13-27c9-fe14941d87b61775952000
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-04-19,false,13,57,9,0e73e68c-0935-3d13-27c9-fe14941d87b61776556800
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-04-26,false,22,92,14,0e73e68c-0935-3d13-27c9-fe14941d87b61777161600
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-05-03,false,0,0,0,0e73e68c-0935-3d13-27c9-fe14941d87b61777766400
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-05-10,false,0,0,0,0e73e68c-0935-3d13-27c9-fe14941d87b61778371200
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-05-17,false,10,50,10,0e73e68c-0935-3d13-27c9-fe14941d87b61778976000
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-05-24,false,0,0,0,0e73e68c-0935-3d13-27c9-fe14941d87b61779580800
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-05-31,false,11,65,10,0e73e68c-0935-3d13-27c9-fe14941d87b61780185600
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-06-07,false,12,56,9,0e73e68c-0935-3d13-27c9-fe14941d87b61780790400
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-06-14,false,10,46,8,0e73e68c-0935-3d13-27c9-fe14941d87b61781395200
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-06-21,false,0,0,0,0e73e68c-0935-3d13-27c9-fe14941d87b61782000000
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-06-28,false,14,64,11,0e73e68c-0935-3d13-27c9-fe14941d87b61782604800
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-07-05,false,28,122,17,0e73e68c-0935-3d13-27c9-fe14941d87b61783209600
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-07-12,false,0,0,0,0e73e68c-0935-3d13-27c9-fe14941d87b61783814400
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-07-19,false,12,59,11,0e73e68c-0935-3d13-27c9-fe14941d87b61784419200
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-07-26,false,13,72,10,0e73e68c-0935-3d13-27c9-fe14941d87b61785024000
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-08-02,false,14,85,11,0e73e68c-0935-3d13-27c9-fe14941d87b61785628800
0e73e68c-0935-3d13-27c9-fe14941d87b6,2026-08-09,false,11,64,8,0e73e68c-0935-3d13-27c9-fe14941d87b61786233600
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-02-15,false,10,74,10,042cd533-b5af-33fc-d1d4-e9f99a26eeb71771113600
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-02-22,false,12,107,16,042cd533-b5af-33fc-d1d4-e9f99a26eeb71771718400
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-03-01,false,17,125,19,042cd533-b5af-33fc-d1d4-e9f99a26eeb71772323200
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-03-08,false,13,120,19,042cd533-b5af-33fc-d1d4-e9f99a26eeb71772928000
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-03-15,false,10,82,18,042cd533-b5af-33fc-d1d4-e9f99a26eeb71773532800
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-03-22,false,9,82,10,042cd533-b5af-33fc-d1d4-e9f99a26eeb71774137600
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-03-29,false,11,81,11,042cd533-b5af-33fc-d1d4-e9f99a26eeb71774742400
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-04-05,false,8,63,9,042cd533-b5af-33fc-d1d4-e9f99a26eeb71775347200
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-04-12,false,6,47,10,042cd533-b5af-33fc-d1d4-e9f99a26eeb71775952000
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-04-19,false,18,135,17,042cd533-b5af-33fc-d1d4-e9f99a26eeb71776556800
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-04-26,false,20,144,20,042cd533-b5af-33fc-d1d4-e9f99a26eeb71777161600
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-05-03,false,15,126,22,042cd533-b5af-33fc-d1d4-e9f99a26eeb71777766400
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-05-10,false,14,109,15,042cd533-b5af-33fc-d1d4-e9f99a26eeb71778371200
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-05-17,false,8,79,12,042cd533-b5af-33fc-d1d4-e9f99a26eeb71778976000
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-05-24,false,8,66,11,042cd533-b5af-33fc-d1d4-e9f99a26eeb71779580800
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-05-31,false,9,91,13,042cd533-b5af-33fc-d1d4-e9f99a26eeb71780185600
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-06-07,false,17,134,20,042cd533-b5af-33fc-d1d4-e9f99a26eeb71780790400
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-06-14,false,13,93,18,042cd533-b5af-33fc-d1d4-e9f99a26eeb71781395200
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-06-21,false,12,100,20,042cd533-b5af-33fc-d1d4-e9f99a26eeb71782000000
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-06-28,false,11,82,11,042cd533-b5af-33fc-d1d4-e9f99a26eeb71782604800
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-07-05,false,9,78,10,042cd533-b5af-33fc-d1d4-e9f99a26eeb71783209600
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-07-12,false,12,113,14,042cd533-b5af-33fc-d1d4-e9f99a26eeb71783814400
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-07-19,false,14,103,18,042cd533-b5af-33fc-d1d4-e9f99a26eeb71784419200
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-07-26,false,15,104,15,042cd533-b5af-33fc-d1d4-e9f99a26eeb71785024000
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-08-02,false,10,86,17,042cd533-b5af-33fc-d1d4-e9f99a26eeb71785628800
042cd533-b5af-33fc-d1d4-e9f99a26eeb7,2026-08-09,false,16,118,16,042cd533-b5af-33fc-d1d4-e9f99a26eeb71786233600
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-04-26,false,9,30,4,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41777161600
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-05-03,false,5,14,3,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41777766400
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-05-10,false,6,19,3,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41778371200
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-05-17,false,0,0,0,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41778976000
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-05-24,false,8,22,4,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41779580800
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-05-31,false,3,12,3,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41780185600
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-06-07,false,5,16,1,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41780790400
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-06-14,false,5,16,3,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41781395200
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-06-21,false,3,15,3,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41782000000
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-06-28,false,6,24,4,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41782604800
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-07-05,false,5,15,3,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41783209600
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-07-12,false,5,16,3,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41783814400
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-07-19,false,8,23,4,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41784419200
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-07-26,false,8,22,4,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41785024000
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-08-02,false,3,12,1,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41785628800
02cdddcc-42a9-33b1-b2b1-15db13f2eeb4,2026-08-09,false,4,15,2,02cdddcc-42a9-33b1-b2b1-15db13f2eeb41786233600
0a8d8ccd-2d31-3cd3-1f3a-143f5a89c316,2026-06-28,false,88,304,101,0a8d8ccd-2d31-3cd3-1f3a-143f5a89c3161782604800
0a8d8ccd-2d31-3cd3-1f3a-143f5a89c316,2026-07-05,false,149,439,117,0a8d8ccd-2d31-3cd3-1f3a-143f5a89c3161783209600
0a8d8ccd-2d31-3cd3-1f3a-143f5a89c316,2026-07-12,false,66,243,79,0a8d8ccd-2d31-3cd3-1f3a-143f5a89c3161783814400
0a8d8ccd-2d31-3cd3-1f3a-143f5a89c316,2026-07-19,false,94,288,81,0a8d8ccd-2d31-3cd3-1f3a-143f5a89c3161784419200
0a8d8ccd-2d31-3cd3-1f3a-143f5a89c316,2026-07-26,false,71,290,102,0a8d8ccd-2d31-3cd3-1f3a-143f5a89c3161785024000
0a8d8ccd-2d31-3cd3-1f3a-143f5a89c316,2026-08-02,false,38,158,66,0a8d8ccd-2d31-3cd3-1f3a-143f5a89c3161785628800
0a8d8ccd-2d31-3cd3-1f3a-143f5a89c316,2026-08-09,false,70,211,63,0a8d8ccd-2d31-3cd3-1f3a-143f5a89c3161786233600
031af451-e1db-39ad-1a10-56d6eff7c900,2026-02-15,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001771113600
031af451-e1db-39ad-1a10-56d6eff7c900,2026-02-22,false,12,41,8,031af451-e1db-39ad-1a10-56d6eff7c9001771718400
031af451-e1db-39ad-1a10-56d6eff7c900,2026-03-01,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001772323200
031af451-e1db-39ad-1a10-56d6eff7c900,2026-03-08,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001772928000
031af451-e1db-39ad-1a10-56d6eff7c900,2026-03-15,false,36,93,12,031af451-e1db-39ad-1a10-56d6eff7c9001773532800
031af451-e1db-39ad-1a10-56d6eff7c900,2026-03-22,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001774137600
031af451-e1db-39ad-1a10-56d6eff7c900,2026-03-29,false,16,53,12,031af451-e1db-39ad-1a10-56d6eff7c9001774742400
031af451-e1db-39ad-1a10-56d6eff7c900,2026-04-05,false,25,65,12,031af451-e1db-39ad-1a10-56d6eff7c9001775347200
031af451-e1db-39ad-1a10-56d6eff7c900,2026-04-12,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001775952000
031af451-e1db-39ad-1a10-56d6eff7c900,2026-04-19,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001776556800
031af451-e1db-39ad-1a10-56d6eff7c900,2026-04-26,false,17,52,9,031af451-e1db-39ad-1a10-56d6eff7c9001777161600
031af451-e1db-39ad-1a10-56d6eff7c900,2026-05-03,false,17,52,10,031af451-e1db-39ad-1a10-56d6eff7c9001777766400
031af451-e1db-39ad-1a10-56d6eff7c900,2026-05-10,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001778371200
031af451-e1db-39ad-1a10-56d6eff7c900,2026-05-17,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001778976000
031af451-e1db-39ad-1a10-56d6eff7c900,2026-05-24,false,18,58,7,031af451-e1db-39ad-1a10-56d6eff7c9001779580800
031af451-e1db-39ad-1a10-56d6eff7c900,2026-05-31,false,13,35,8,031af451-e1db-39ad-1a10-56d6eff7c9001780185600
031af451-e1db-39ad-1a10-56d6eff7c900,2026-06-07,false,19,57,7,031af451-e1db-39ad-1a10-56d6eff7c9001780790400
031af451-e1db-39ad-1a10-56d6eff7c900,2026-06-14,false,14,42,8,031af451-e1db-39ad-1a10-56d6eff7c9001781395200
031af451-e1db-39ad-1a10-56d6eff7c900,2026-06-21,false,18,47,9,031af451-e1db-39ad-1a10-56d6eff7c9001782000000
031af451-e1db-39ad-1a10-56d6eff7c900,2026-06-28,false,10,34,6,031af451-e1db-39ad-1a10-56d6eff7c9001782604800
031af451-e1db-39ad-1a10-56d6eff7c900,2026-07-05,false,31,83,13,031af451-e1db-39ad-1a10-56d6eff7c9001783209600
031af451-e1db-39ad-1a10-56d6eff7c900,2026-07-12,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001783814400
031af451-e1db-39ad-1a10-56d6eff7c900,2026-07-19,false,0,0,0,031af451-e1db-39ad-1a10-56d6eff7c9001784419200
031af451-e1db-39ad-1a10-56d6eff7c900,2026-07-26,false,30,85,14,031af451-e1db-39ad-1a10-56d6eff7c9001785024000
031af451-e1db-39ad-1a10-56d6eff7c900,2026-08-02,false,21,60,11,031af451-e1db-39ad-1a10-56d6eff7c9001785628800
031af451-e1db-39ad-1a10-56d6eff7c900,2026-08-09,false,12,37,6,031af451-e1db-39ad-1a10-56d6eff7c9001786233600
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-02-15,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41771113600
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-02-22,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41771718400
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-03-01,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41772323200
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-03-08,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41772928000
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-03-15,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41773532800
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-03-22,false,13,43,8,053277d6-b435-31d5-95c9-2d4b6ac0b5a41774137600
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-03-29,false,8,30,4,053277d6-b435-31d5-95c9-2d4b6ac0b5a41774742400
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-04-05,false,6,22,5,053277d6-b435-31d5-95c9-2d4b6ac0b5a41775347200
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-04-12,false,16,51,7,053277d6-b435-31d5-95c9-2d4b6ac0b5a41775952000
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-04-19,false,9,34,6,053277d6-b435-31d5-95c9-2d4b6ac0b5a41776556800
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-04-26,false,17,65,9,053277d6-b435-31d5-95c9-2d4b6ac0b5a41777161600
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-05-03,false,16,49,10,053277d6-b435-31d5-95c9-2d4b6ac0b5a41777766400
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-05-10,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41778371200
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-05-17,false,13,46,8,053277d6-b435-31d5-95c9-2d4b6ac0b5a41778976000
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-05-24,false,73,208,55,053277d6-b435-31d5-95c9-2d4b6ac0b5a41779580800
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-05-31,false,20,72,23,053277d6-b435-31d5-95c9-2d4b6ac0b5a41780185600
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-06-07,false,47,137,49,053277d6-b435-31d5-95c9-2d4b6ac0b5a41780790400
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-06-14,false,56,151,43,053277d6-b435-31d5-95c9-2d4b6ac0b5a41781395200
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-06-21,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41782000000
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-06-28,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41782604800
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-07-05,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41783209600
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-07-12,false,33,111,30,053277d6-b435-31d5-95c9-2d4b6ac0b5a41783814400
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-07-19,false,0,0,0,053277d6-b435-31d5-95c9-2d4b6ac0b5a41784419200
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-07-26,false,35,117,31,053277d6-b435-31d5-95c9-2d4b6ac0b5a41785024000
053277d6-b435-31d5-95c9-2d4b6ac0b5a4,2026-08-02,false,44,131,39,053277d6-b435-31d5-95c9-2d4b6ac0b5a41785628800
